,Unnamed: 0,source,author,title,description,url,urlToImage,publishedAt,content
85,85,"{'id': None, 'name': 'Jalopnik'}",Lawrence Hodge,Dealer Sues VW Because New Dealer 20 Miles Away Is Too 'Close',"This shouldn’t come as a surprise, but dealerships are fairly territorial. It’s one of the reasons dealership franchise ownership can be a messy experience. It’s also a reason why you rarely see the same brand dealer in town, but perhaps a town over. Too clos…",https://jalopnik.com/dealer-sues-vw-because-new-dealer-20-miles-away-is-too-1849980304,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/392a75d928e622ef657acbeefff9451d.jpg",2023-01-13T01:00:00Z,"This shouldnt come as a surprise, but dealerships are fairly territorial. Its one of the reasons dealership franchise ownership can be a messy experience. Its also a reason why you rarely see the sam… [+1665 chars]"
86,86,"{'id': None, 'name': 'Jalopnik'}",Adam Ismail,Ford Doesn't Want to Drag out Its European EV Partnership With Volkswagen,"Ford and Volkswagen’s many fruitful years of partnership already appear to be winding down, the class action trial over Elon Musk’s infamous tweet kicks off today and Renault and Nissan continue to go through it. All that and more in this Tuesday edition of T…",https://jalopnik.com/ford-doesnt-want-to-drag-out-its-european-ev-partnershi-1849994948,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/f3f0a6ae0383afb71cdbaa7e760b8ff6.jpg",2023-01-17T16:00:00Z,"Ford and Volkswagens many fruitful years of partnership already appear to be winding down, the class action trial over Elon Musks infamous tweet kicks off today and Renault and Nissan continue to go … [+8370 chars]"
87,87,"{'id': None, 'name': 'Jalopnik'}",Andy Kalmowitz,"Volkswagen ID Buzz GTX Will Have 340 HP, All-Wheel Drive","Volkswagen has finally laid out the details on its upcoming hot version of its highly anticipated ID Buzz van, dubbed the ID Buzz GTX. The fact the regular van hasn’t made it to our shores yet doesn’t make this news any less exciting.Read more...",https://jalopnik.com/volkswagen-id-buzz-gtx-will-have-340-hp-all-wheel-driv-1849980219,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/8f46ce8d5c3ca7370e730b03a9ce4442.jpg",2023-01-12T20:00:00Z,"Volkswagen has finally laid out the details on its upcoming hot version of its highly anticipated ID Buzz van, dubbed the ID Buzz GTX. The fact the regular van hasnt made it to our shores yet doesnt … [+1639 chars]"
88,88,"{'id': None, 'name': 'Jalopnik'}",Andy Kalmowitz,EVs Made in the U.S. Are Dominating the Market,"A new report shows that electric vehicles built in U.S. factories by far and away lead the domestic EV market, and it doesn’t seem like that trend is going to be coming to a stop anytime soon. According to Automotive News, new vehicle registration data from E…",https://jalopnik.com/evs-made-in-the-u-s-are-dominating-the-market-1849979117,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/f9e22578a6e8c27b953dbff2eaa53f09.jpg",2023-01-12T19:00:00Z,"A new report shows that electric vehicles built in U.S. factories by far and away lead the domestic EV market, and it doesnt seem like that trend is going to be coming to a stop anytime soon. Accordi… [+2994 chars]"
89,89,"{'id': None, 'name': 'Jalopnik'}",Owen Bellwood,The VW Beetle Could Come With an Ancient In-Car Coffee Maker,"Is there anything more festive than driving down the highway with a gingerbread latte stowed in the cupholder, filling your car with comforting, festive smells? I don’t think so. And while unbearable hipsters like me might make a similar brew at home with our…",https://jalopnik.com/the-vw-beetle-could-come-with-an-ancient-in-car-coffee-1849915487,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/a90b0311463104728982451d8052f3d1.jpg",2023-01-02T15:00:00Z,"Is there anything more festive than driving down the highway with a gingerbread latte stowed in the cupholder, filling your car with comforting, festive smells? I dont think so. And while unbearable … [+1610 chars]"
90,90,"{'id': None, 'name': 'Jalopnik'}",Steven Ewing,The Porsche Vision 357 Concept Is Proud to Be a Dinosaur,"There’s a lot to unpack about the Porsche Vision 357 concept, but the coolest detail is an unexpected bit of whimsy: cartoon dinosaur stickers on either side of the concept car. It’s a clever nod to the fact that, despite looking all new and futuristic, the V…",https://jalopnik.com/porsche-vision-357-concept-car-tribute-to-356-1850019974,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/be71dba10df4e30ffa0a4cb5e5ee6c04.jpg",2023-01-25T23:01:00Z,"Theres a lot to unpack about the Porsche Vision 357 concept, but the coolest detail is an unexpected bit of whimsy: cartoon dinosaur stickers on either side of the concept car. Its a clever nod to th… [+3165 chars]"
91,91,"{'id': None, 'name': 'Jalopnik'}",Collin Woodard,Porsche CEO Says More Off-Road Porsches Are Coming if There's Enough Demand for the 911 Dakar,"After watching Leh Keen and other companies such as Singer make a lot of money building safari 911s, Porsche finally decided it would like some of that money for itself. So late last year, it introduced the off-road-focused 2023 Porsche 911 Dakar. But with a …",https://jalopnik.com/porsche-ceo-says-more-off-road-porsches-are-coming-if-t-1849950410,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/853b33ca36dd173f92f646f5da0846c7.jpg",2023-01-04T23:30:00Z,"After watching Leh Keen and other companies such as Singer make a lot of money building safari 911s, Porsche finally decided it would like some of that money for itself. So late last year, it introdu… [+3462 chars]"
92,92,"{'id': None, 'name': 'Jalopnik'}",Rob Emslie,Wrapping Up Nice Price Or No Dice for 2022,"As we say “Bye Felicia” to the rollercoaster ride that was 2022, it’s time to take one more look back at all the cars, the price tags, and the votes that made up Nice Price or No Dice over the past twelve months.Read more...",https://jalopnik.com/wrapping-up-nice-price-or-no-dice-for-2022-1849914197,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/827e93c8ee037921d78b13af6c687fc5.jpg",2022-12-29T15:30:00Z,"As we say Bye Felicia to the rollercoaster ride that was 2022, its time to take one more look back at all the cars, the price tags, and the votes that made up Nice Price or No Dice over the past twel… [+9345 chars]"
93,93,"{'id': None, 'name': 'HYPEBEAST'}",info@hypebeast.com (Hypebeast),Volkswagen Reveals the Fully-Electric ID.7 Sedan,"Each year, the Consumer Electronics Show (CES) sees the world's leading companies in innovation present the future of technology. Following a six year break, Volkswagen is making its return to the annual trade show by revealing the fully-electric ID.7 sedan, …",https://hypebeast.com/2023/1/volkswagen-id-7-electric-sedan-digital-camouflage-reveal,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2023%2F01%2Fvolkswagen-id-7-electric-sedan-digital-camouflage-reveal-tw.jpg?w=960&cbr=1&q=90&fit=max,2023-01-03T23:52:37Z,"Each year, the Consumer Electronics Show (CES) sees the world’s leading companies in innovation present the future of technology. Following a six year break, Volkswagen is making its return to the an… [+1703 chars]"
94,94,"{'id': None, 'name': 'Cupofjo.com'}",Joanna Goddard,"What Small, Inexpensive Things Make Your Life Easier?","What’s a random item that makes your life easier? I once asked this question to poet Kate Baer, and her reply came immediately: “This phone holder for my car.… Read more 
The post What Small, Inexpensive Things Make Your Life Easier? appeared first on Cup of …",https://cupofjo.com/2023/01/04/inexpensive-buys/,https://cupofjo.com/wp-content/uploads/2023/01/dog-high-five.jpeg,2023-01-04T23:20:10Z,"What’s a random item that makes your life easier? I once asked this question to poet Kate Baer, and her reply came immediately: “This phone holder for my car. It sticks onto the vent. You probably do… [+2667 chars]"
95,95,"{'id': None, 'name': 'Techdirt'}",Mike Masnick,"Desperation Sets In: Twitter Offers To Match $250,000 In Ad Spending To Lure Pissed Off Advertisers Back","Things are going great in Twitterland, apparently. The company has been facing lawsuits, tech outages, government investigations, bailing partners, not to mention departing users and advertisers. We had noted that 40% of advertising had gone away last month, …",https://www.techdirt.com/2023/01/19/desperation-sets-in-twitter-offers-to-match-250000-in-ad-spending-to-lure-pissed-off-advertisers-back/,https://www.techdirt.com/wp-content/themes/techdirt/assets/images/td-rect-logo-white.png,2023-01-19T17:25:00Z,"from the you-can-almost-taste-the-panic dept
Things are going great in Twitterland, apparently. The company has been facing lawsuits, tech outages, government investigations, bailing partners, not t… [+2281 chars]"
96,96,"{'id': None, 'name': '/FILM'}",Witney Seibold,Skinamarink Is An Early Contender For The Scariest Horror Movie Of 2023,"Kyle Edward Ball's experimental horror movie ""Skinamarink"" demands patience. Filmed in the director's childhood home in Edmonton, ""Skinamarink"" is about a pair of children, only four and six, who creep around their house to find that its doors and windows hav…",https://www.slashfilm.com/1165684/skinamarink-is-an-early-contender-for-the-scariest-horror-movie-of-2023/,https://www.slashfilm.com/img/gallery/skinamarink-is-an-early-contender-for-the-scariest-horror-movie-of-2023/l-intro-1673554285.jpg,2023-01-12T21:00:50Z,"Prior to ""Skinamarink,"" Ball ran a YouTube channel called Bitesized Nightmares, wherein viewers would write in describing their scariest dreams, and Ball would adapt them to film. In many of the lett… [+1606 chars]"
97,97,"{'id': 'bbc-news', 'name': 'BBC News'}",,Row over Andretti bid reflects troubled times in F1,"FIA president Mohammed Ben Sulaymen's vocal support for the mooted Andretti team reflects a wider power struggle at the heart of F1, writes Andrew Benson.",https://www.bbc.co.uk/sport/formula1/64210632,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/14FE9/production/_128239958_gettyimages-926115040-1.jpg,2023-01-09T17:27:40Z,"Andretti (right) is a former IndyCar champion and Formula 1 driver
There is a storm brewing in Formula 1.
But this is just the medium through which it is being played out. In reality, it's about th… [+12321 chars]"
98,98,"{'id': None, 'name': 'Quartz India'}",Niharika Sharma,Skoda is looking at EVs to corner a bigger share of the Indian market,Czech Republic-based automaker Skoda is on a high in India and is now looking to ride the country’s rising electric vehicle (EV) wave. Read more...,https://qz.com/skoda-readies-its-first-electric-car-in-india-for-2023-1849968667,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/35d1656e0a1870c3ab3d42c63ef2c7c6.jpg",2023-01-10T09:50:00Z,"Czech Republic-based automaker Skoda is on a high in India and is now looking to ride the countrys rising electric vehicle (EV) wave. 
Skoda had a record-breaking 2022 in the country, with India bec… [+2416 chars]"
99,99,"{'id': None, 'name': 'Yahoo Entertainment'}",Esha Dey,"Tesla Stock-Price Rout Overshadows Rivian, Lucid Collapses","(Bloomberg) -- While Tesla Inc.’s epic stock-price collapse dominated headlines over the past year, for some smaller electric-vehicle companies the rout has ...",https://finance.yahoo.com/news/tesla-stock-price-rout-overshadows-144827668.html,https://s.yimg.com/ny/api/res/1.2/MKmbNOdwrBEU5OOhmfM4vw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD00ODA-/https://media.zenfs.com/en/bloomberg_technology_68/a14da033a37f06652190a0e8dc67c108,2023-01-19T14:48:27Z,"(Bloomberg) -- While Tesla Inc.s epic stock-price collapse dominated headlines over the past year, for some smaller electric-vehicle companies the rout has been even worse, a sign that investors see … [+7176 chars]"
0,0,"{'id': 'reuters', 'name': 'Reuters'}",,India's Wipro Q3 profit beats estimates on strong order pipeline - Reuters India,"Indian IT services firm Wipro <a href=""https://www.reuters.com/companies/WIPR.NS"" target=""_blank"">(WIPR.NS)</a> reported a bigger-than-expected profit for the third quarter on Friday, boosted by a strong deal pipeline.",https://www.reuters.com/world/india/indias-wipro-q3-profit-beats-estimates-strong-order-pipeline-2023-01-13/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=126,2023-01-13T10:29:00Z,"BENGALURU, Jan 13 (Reuters) - Indian IT services firm Wipro (WIPR.NS) reported a bigger-than-expected profit for the third quarter on Friday, boosted by a strong deal pipeline.
The Bengaluru-based c… [+1068 chars]"
1,1,"{'id': 'reuters', 'name': 'Reuters'}",,India's Coforge Q3 profit rises on deal wins - Reuters,"Indian IT services provider Coforge Ltd <a href=""https://www.reuters.com/companies/COFO.NS"" target=""_blank"">(COFO.NS)</a> reported a better-than-expected 24% jump in third-quarter profit on Friday, aided by multiple large outsourcing deals across sectors.",https://www.reuters.com/technology/indias-coforge-q3-profit-rises-deal-wins-2023-01-20/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=127,2023-01-20T03:56:42Z,"BENGALURU, Jan 20 (Reuters) - Indian IT services provider Coforge Ltd (COFO.NS) reported a better-than-expected 24% jump in third-quarter profit on Friday, aided by multiple large outsourcing deals a… [+1608 chars]"
2,2,"{'id': 'reuters', 'name': 'Reuters'}",,Indian shares seen inching up; CPI data in focus - Reuters,"Indian shares are set to open higher on Wednesday, in line with broader markets as investors waited anxiously for data on domestic and U.S. inflation for cues on central banks' interest rate path.",https://www.reuters.com/world/india/indian-shares-seen-inching-up-cpi-data-focus-2023-01-11/,https://www.reuters.com/resizer/VI5m4BmdNOBclZoFhCiHK43iTG4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/EBI6FKI2BZPLHMXPLIMU7ME47E.jpg,2023-01-11T02:34:00Z,"BENGALURU, Jan 11 (Reuters) - Indian shares are set to open higher on Wednesday, in line with broader markets as investors waited anxiously for data on domestic and U.S. inflation for cues on central… [+2196 chars]"
3,3,"{'id': None, 'name': 'The Guardian'}",Dan Milmo and Alfie Packham,"‘They’re 25, they don’t do emails’: is instant chat replacing the inbox?","Bosses at Davos say direct messaging can be more effective for Gen Z employees – but email still has a roleCould office emails go the way of the fax machine and the rolodex? They have not joined those workplace dinosaurs yet, but there were signs of evolution…",https://www.theguardian.com/technology/2023/jan/20/davos-elite-say-gen-z-workers-prefer-chat-to-email,https://i.guim.co.uk/img/media/69dfdf966859d8b027541c8d824bf6b3ff8b2e8c/0_26_4022_2413/master/4022.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=019e784bab9cf8d5abdf675b8e30678e,2023-01-20T16:00:42Z,"Could office emails go the way of the fax machine and the rolodex? They have not joined those workplace dinosaurs yet, but there were signs of evolutionary change at the annual gathering of business … [+4927 chars]"
